2025-12-10 20:18:48 | YEŞİL | VLD_TFPR_011 | V=0 | KM=1,379 | Tekrar=1 | Tren=0 | Hız=0,0
2025-12-10 22:13:26 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=228 | Tren=0 | Hız=0,0
2025-12-10 22:13:27 | NORMAL | VLD_TFPR_002 | V=1.519 | KM=13,873 | Tekrar=344 | Tren=0 | Hız=0,0
2025-12-10 22:13:27 | NORMAL | VLD_TFPR_003 | V=1.530 | KM=12,081 | Tekrar=448 | Tren=0 | Hız=0,0
2025-12-10 22:13:27 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=284 | Tren=0 | Hız=0,0
2025-12-10 22:13:27 | NORMAL | VLD_TFPR_009 | V=1.480 | KM=4,389 | Tekrar=415 | Tren=0 | Hız=0,0
2025-12-10 22:13:27 | YEŞİL | VLD_TFPR_010 | V=1.662 | KM=3,299 | Tekrar=416 | Tren=0 | Hız=0,0
2025-12-10 22:13:29 | NORMAL | VLD_TFPR_007 | V=1.485 | KM=7,102 | Tekrar=137 | Tren=0 | Hız=0,0
2025-12-10 22:13:30 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=345 | Tren=0 | Hız=0,0
2025-12-10 22:13:30 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=449 | Tren=0 | Hız=0,0
2025-12-10 22:13:30 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=285 | Tren=0 | Hız=0,0
2025-12-10 22:13:30 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=417 | Tren=0 | Hız=0,0
2025-12-10 22:13:33 | NORMAL | VLD_TFPR_002 | V=1.528 | KM=13,873 | Tekrar=346 | Tren=0 | Hız=0,0
2025-12-10 22:13:33 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=229 | Tren=0 | Hız=0,0
2025-12-10 22:13:33 | NORMAL | VLD_TFPR_006 | V=1.488 | KM=8,234 | Tekrar=119 | Tren=0 | Hız=0,0
2025-12-10 22:13:33 | NORMAL | VLD_TFPR_009 | V=1.479 | KM=4,389 | Tekrar=416 | Tren=0 | Hız=0,0
2025-12-10 22:13:36 | NORMAL | VLD_TFPR_003 | V=1.523 | KM=12,081 | Tekrar=450 | Tren=0 | Hız=0,0
2025-12-10 22:13:36 | NORMAL | VLD_TFPR_004 | V=1.512 | KM=10,386 | Tekrar=390 | Tren=0 | Hız=0,0
2025-12-10 22:13:38 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=391 | Tren=0 | Hız=0,0
2025-12-10 22:13:38 | NORMAL | VLD_TFPR_006 | V=1.517 | KM=8,234 | Tekrar=120 | Tren=0 | Hız=0,0
2025-12-10 22:13:38 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=286 | Tren=0 | Hız=0,0
2025-12-10 22:13:38 | NORMAL | VLD_TFPR_010 | V=1.490 | KM=3,299 | Tekrar=418 | Tren=0 | Hız=0,0
2025-12-10 22:13:38 | NORMAL | VLD_TFPR_011 | V=1.479 | KM=1,379 | Tekrar=264 | Tren=0 | Hız=0,0
2025-12-10 22:13:40 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=347 | Tren=0 | Hız=0,0
2025-12-10 22:13:40 | NORMAL | VLD_TFPR_003 | V=1.529 | KM=12,081 | Tekrar=451 | Tren=0 | Hız=0,0
2025-12-10 22:13:40 | NORMAL | VLD_TFPR_004 | V=1.516 | KM=10,386 | Tekrar=392 | Tren=0 | Hız=0,0
2025-12-10 22:13:40 | NORMAL | VLD_TFPR_011 | V=1.481 | KM=1,379 | Tekrar=265 | Tren=0 | Hız=0,0
2025-12-10 22:13:41 | NORMAL | VLD_TFPR_008 | V=1.476 | KM=5,781 | Tekrar=287 | Tren=0 | Hız=0,0
2025-12-10 22:13:42 | NORMAL | VLD_TFPR_011 | V=1.478 | KM=1,379 | Tekrar=266 | Tren=0 | Hız=0,0
2025-12-10 22:13:44 | NORMAL | VLD_TFPR_002 | V=1.520 | KM=13,873 | Tekrar=348 | Tren=0 | Hız=0,0
2025-12-10 22:13:45 | NORMAL | VLD_TFPR_003 | V=1.519 | KM=12,081 | Tekrar=452 | Tren=0 | Hız=0,0
2025-12-10 22:13:45 | NORMAL | VLD_TFPR_007 | V=1.487 | KM=7,102 | Tekrar=138 | Tren=0 | Hız=0,0
2025-12-10 22:13:45 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=417 | Tren=0 | Hız=0,0
2025-12-10 22:13:45 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=419 | Tren=0 | Hız=0,0
2025-12-10 22:13:45 | NORMAL | VLD_TFPR_011 | V=1.475 | KM=1,379 | Tekrar=267 | Tren=0 | Hız=0,0
2025-12-10 22:13:47 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=453 | Tren=0 | Hız=0,0
2025-12-10 22:13:47 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=288 | Tren=0 | Hız=0,0
2025-12-10 22:13:47 | NORMAL | VLD_TFPR_012 | V=1.487 | KM=0,136 | Tekrar=129 | Tren=0 | Hız=0,0
2025-12-10 22:13:49 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=393 | Tren=0 | Hız=0,0
2025-12-10 22:13:49 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=230 | Tren=0 | Hız=0,0
2025-12-10 22:13:49 | NORMAL | VLD_TFPR_011 | V=1.482 | KM=1,379 | Tekrar=268 | Tren=0 | Hız=0,0
2025-12-10 22:13:51 | NORMAL | VLD_TFPR_002 | V=1.511 | KM=13,873 | Tekrar=349 | Tren=0 | Hız=0,0
2025-12-10 22:13:51 | NORMAL | VLD_TFPR_003 | V=1.513 | KM=12,081 | Tekrar=454 | Tren=0 | Hız=0,0
2025-12-10 22:13:51 | NORMAL | VLD_TFPR_005 | V=1.519 | KM=9,070 | Tekrar=231 | Tren=0 | Hız=0,0
2025-12-10 22:13:51 | NORMAL | VLD_TFPR_010 | V=1.479 | KM=3,299 | Tekrar=420 | Tren=0 | Hız=0,0
2025-12-10 22:13:53 | NORMAL | VLD_TFPR_004 | V=1.513 | KM=10,386 | Tekrar=394 | Tren=0 | Hız=0,0
2025-12-10 22:13:53 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=232 | Tren=0 | Hız=0,0
2025-12-10 22:13:53 | NORMAL | VLD_TFPR_006 | V=1.513 | KM=8,234 | Tekrar=121 | Tren=0 | Hız=0,0
2025-12-10 22:13:53 | NORMAL | VLD_TFPR_008 | V=1.480 | KM=5,781 | Tekrar=289 | Tren=0 | Hız=0,0
2025-12-10 22:13:53 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=269 | Tren=0 | Hız=0,0
2025-12-10 22:13:55 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=290 | Tren=0 | Hız=0,0
2025-12-10 22:13:56 | NORMAL | VLD_TFPR_004 | V=1.527 | KM=10,386 | Tekrar=395 | Tren=0 | Hız=0,0
2025-12-10 22:13:57 | NORMAL | VLD_TFPR_003 | V=1.510 | KM=12,081 | Tekrar=455 | Tren=0 | Hız=0,0
2025-12-10 22:13:57 | NORMAL | VLD_TFPR_011 | V=1.482 | KM=1,379 | Tekrar=270 | Tren=0 | Hız=0,0
2025-12-10 22:13:58 | NORMAL | VLD_TFPR_004 | V=1.521 | KM=10,386 | Tekrar=396 | Tren=0 | Hız=0,0
2025-12-10 22:14:00 | NORMAL | VLD_TFPR_005 | V=1.512 | KM=9,070 | Tekrar=233 | Tren=0 | Hız=0,0
2025-12-10 22:14:00 | NORMAL | VLD_TFPR_009 | V=1.487 | KM=4,389 | Tekrar=418 | Tren=0 | Hız=0,0
2025-12-10 22:14:02 | NORMAL | VLD_TFPR_010 | V=1.478 | KM=3,299 | Tekrar=421 | Tren=0 | Hız=0,0
2025-12-10 22:14:05 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=397 | Tren=0 | Hız=0,0
2025-12-10 22:14:05 | NORMAL | VLD_TFPR_005 | V=1.520 | KM=9,070 | Tekrar=234 | Tren=0 | Hız=0,0
2025-12-10 22:14:05 | NORMAL | VLD_TFPR_006 | V=1.488 | KM=8,234 | Tekrar=122 | Tren=0 | Hız=0,0
2025-12-10 22:14:05 | NORMAL | VLD_TFPR_007 | V=1.510 | KM=7,102 | Tekrar=139 | Tren=0 | Hız=0,0
2025-12-10 22:14:06 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=456 | Tren=0 | Hız=0,0
2025-12-10 22:14:06 | NORMAL | VLD_TFPR_012 | V=1.489 | KM=0,136 | Tekrar=130 | Tren=0 | Hız=0,0
2025-12-10 22:14:07 | NORMAL | VLD_TFPR_008 | V=1.483 | KM=5,781 | Tekrar=291 | Tren=0 | Hız=0,0
2025-12-10 22:14:08 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=398 | Tren=0 | Hız=0,0
2025-12-10 22:14:14 | NORMAL | VLD_TFPR_009 | V=1.480 | KM=4,389 | Tekrar=419 | Tren=0 | Hız=0,0
2025-12-10 22:14:14 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=271 | Tren=0 | Hız=0,0
2025-12-10 22:14:15 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=350 | Tren=0 | Hız=0,0
2025-12-10 22:14:15 | NORMAL | VLD_TFPR_003 | V=1.528 | KM=12,081 | Tekrar=457 | Tren=0 | Hız=0,0
2025-12-10 22:14:15 | NORMAL | VLD_TFPR_007 | V=1.485 | KM=7,102 | Tekrar=140 | Tren=0 | Hız=0,0
2025-12-10 22:14:15 | NORMAL | VLD_TFPR_008 | V=1.484 | KM=5,781 | Tekrar=292 | Tren=0 | Hız=0,0
2025-12-10 22:14:17 | NORMAL | VLD_TFPR_011 | V=1.488 | KM=1,379 | Tekrar=272 | Tren=0 | Hız=0,0
2025-12-10 22:14:18 | NORMAL | VLD_TFPR_001 | V=1.514 | KM=15,391 | Tekrar=184 | Tren=0 | Hız=0,0
2025-12-10 22:14:18 | NORMAL | VLD_TFPR_003 | V=1.519 | KM=12,081 | Tekrar=458 | Tren=0 | Hız=0,0
2025-12-10 22:14:18 | NORMAL | VLD_TFPR_005 | V=1.522 | KM=9,070 | Tekrar=235 | Tren=0 | Hız=0,0
2025-12-10 22:14:18 | NORMAL | VLD_TFPR_008 | V=1.475 | KM=5,781 | Tekrar=293 | Tren=0 | Hız=0,0
2025-12-10 22:14:18 | NORMAL | VLD_TFPR_010 | V=1.480 | KM=3,299 | Tekrar=422 | Tren=0 | Hız=0,0
2025-12-10 22:14:21 | NORMAL | VLD_TFPR_004 | V=1.517 | KM=10,386 | Tekrar=399 | Tren=0 | Hız=0,0
2025-12-10 22:14:21 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=420 | Tren=0 | Hız=0,0
2025-12-10 22:14:24 | NORMAL | VLD_TFPR_009 | V=1.478 | KM=4,389 | Tekrar=421 | Tren=0 | Hız=0,0
2025-12-10 22:14:25 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=236 | Tren=0 | Hız=0,0
2025-12-10 22:14:27 | NORMAL | VLD_TFPR_009 | V=1.486 | KM=4,389 | Tekrar=422 | Tren=0 | Hız=0,0
2025-12-10 22:14:28 | NORMAL | VLD_TFPR_001 | V=1.522 | KM=15,391 | Tekrar=185 | Tren=0 | Hız=0,0
2025-12-10 22:14:28 | NORMAL | VLD_TFPR_002 | V=1.513 | KM=13,873 | Tekrar=351 | Tren=0 | Hız=0,0
2025-12-10 22:14:28 | NORMAL | VLD_TFPR_005 | V=1.515 | KM=9,070 | Tekrar=237 | Tren=0 | Hız=0,0
2025-12-10 22:14:28 | NORMAL | VLD_TFPR_011 | V=1.483 | KM=1,379 | Tekrar=273 | Tren=0 | Hız=0,0
2025-12-10 22:14:29 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=423 | Tren=0 | Hız=0,0
2025-12-10 22:14:30 | NORMAL | VLD_TFPR_003 | V=1.520 | KM=12,081 | Tekrar=459 | Tren=0 | Hız=0,0
2025-12-10 22:14:30 | YEŞİL | VLD_TFPR_008 | V=1.284 | KM=5,781 | Tekrar=294 | Tren=0 | Hız=0,0
2025-12-10 22:14:31 | NORMAL | VLD_TFPR_002 | V=1.516 | KM=13,873 | Tekrar=352 | Tren=0 | Hız=0,0
2025-12-10 22:14:31 | YEŞİL | VLD_TFPR_009 | V=0 | KM=4,389 | Tekrar=423 | Tren=0 | Hız=0,0
2025-12-10 22:14:31 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=274 | Tren=0 | Hız=0,0
2025-12-10 22:14:33 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=238 | Tren=0 | Hız=0,0
2025-12-10 22:14:33 | NORMAL | VLD_TFPR_009 | V=1.485 | KM=4,389 | Tekrar=424 | Tren=0 | Hız=0,0
2025-12-10 22:14:33 | NORMAL | VLD_TFPR_012 | V=1.510 | KM=0,136 | Tekrar=131 | Tren=0 | Hız=0,0
2025-12-10 22:14:35 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=353 | Tren=0 | Hız=0,0
2025-12-10 22:14:35 | NORMAL | VLD_TFPR_003 | V=1.530 | KM=12,081 | Tekrar=460 | Tren=0 | Hız=0,0
2025-12-10 22:14:35 | NORMAL | VLD_TFPR_005 | V=1.511 | KM=9,070 | Tekrar=239 | Tren=0 | Hız=0,0
2025-12-10 22:14:35 | NORMAL | VLD_TFPR_006 | V=1.514 | KM=8,234 | Tekrar=123 | Tren=0 | Hız=0,0
2025-12-10 22:14:35 | NORMAL | VLD_TFPR_008 | V=1.479 | KM=5,781 | Tekrar=295 | Tren=0 | Hız=0,0
2025-12-10 22:14:37 | YEŞİL | VLD_TFPR_005 | V=1.282 | KM=9,070 | Tekrar=240 | Tren=0 | Hız=0,0
2025-12-10 22:14:37 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=425 | Tren=0 | Hız=0,0
2025-12-10 22:14:37 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=424 | Tren=0 | Hız=0,0
2025-12-10 22:14:37 | NORMAL | VLD_TFPR_011 | V=1.489 | KM=1,379 | Tekrar=275 | Tren=0 | Hız=0,0
2025-12-10 22:14:39 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=400 | Tren=0 | Hız=0,0
2025-12-10 22:14:39 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=276 | Tren=0 | Hız=0,0
2025-12-10 22:14:40 | NORMAL | VLD_TFPR_002 | V=1.523 | KM=13,873 | Tekrar=354 | Tren=0 | Hız=0,0
2025-12-10 22:14:40 | NORMAL | VLD_TFPR_005 | V=1.523 | KM=9,070 | Tekrar=241 | Tren=0 | Hız=0,0
2025-12-10 22:14:40 | NORMAL | VLD_TFPR_010 | V=1.472 | KM=3,299 | Tekrar=425 | Tren=0 | Hız=0,0
2025-12-10 22:14:42 | NORMAL | VLD_TFPR_007 | V=1.489 | KM=7,102 | Tekrar=141 | Tren=0 | Hız=0,0
2025-12-10 22:14:42 | NORMAL | VLD_TFPR_008 | V=1.477 | KM=5,781 | Tekrar=296 | Tren=0 | Hız=0,0
2025-12-10 22:14:42 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=426 | Tren=0 | Hız=0,0
2025-12-10 22:14:45 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=427 | Tren=0 | Hız=0,0
2025-12-10 22:14:47 | NORMAL | VLD_TFPR_003 | V=1.527 | KM=12,081 | Tekrar=461 | Tren=0 | Hız=0,0
2025-12-10 22:14:47 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=242 | Tren=0 | Hız=0,0
2025-12-10 22:14:47 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=428 | Tren=0 | Hız=0,0
2025-12-10 22:14:49 | NORMAL | VLD_TFPR_008 | V=1.486 | KM=5,781 | Tekrar=297 | Tren=0 | Hız=0,0
2025-12-10 22:14:50 | NORMAL | VLD_TFPR_004 | V=1.528 | KM=10,386 | Tekrar=401 | Tren=0 | Hız=0,0
2025-12-10 22:14:50 | NORMAL | VLD_TFPR_010 | V=1.473 | KM=3,299 | Tekrar=429 | Tren=0 | Hız=0,0
2025-12-10 22:14:50 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=132 | Tren=0 | Hız=0,0
2025-12-10 22:14:52 | NORMAL | VLD_TFPR_001 | V=1.512 | KM=15,391 | Tekrar=186 | Tren=0 | Hız=0,0
2025-12-10 22:14:52 | NORMAL | VLD_TFPR_002 | V=1.527 | KM=13,873 | Tekrar=355 | Tren=0 | Hız=0,0
2025-12-10 22:14:52 | NORMAL | VLD_TFPR_003 | V=1.511 | KM=12,081 | Tekrar=462 | Tren=0 | Hız=0,0
2025-12-10 22:14:52 | NORMAL | VLD_TFPR_007 | V=1.485 | KM=7,102 | Tekrar=142 | Tren=0 | Hız=0,0
2025-12-10 22:14:52 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=430 | Tren=0 | Hız=0,0
2025-12-10 22:14:54 | YEŞİL | VLD_TFPR_008 | V=1.662 | KM=5,781 | Tekrar=298 | Tren=0 | Hız=0,0
2025-12-10 22:14:54 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=431 | Tren=0 | Hız=0,0
2025-12-10 22:14:54 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=277 | Tren=0 | Hız=0,0
2025-12-10 22:14:55 | YEŞİL | VLD_TFPR_004 | V=1.286 | KM=10,386 | Tekrar=402 | Tren=0 | Hız=0,0
2025-12-10 22:14:55 | NORMAL | VLD_TFPR_009 | V=1.483 | KM=4,389 | Tekrar=426 | Tren=0 | Hız=0,0
2025-12-10 22:14:57 | NORMAL | VLD_TFPR_005 | V=1.514 | KM=9,070 | Tekrar=243 | Tren=0 | Hız=0,0
2025-12-10 22:14:57 | NORMAL | VLD_TFPR_007 | V=1.481 | KM=7,102 | Tekrar=143 | Tren=0 | Hız=0,0
2025-12-10 22:14:59 | NORMAL | VLD_TFPR_002 | V=1.524 | KM=13,873 | Tekrar=356 | Tren=0 | Hız=0,0
2025-12-10 22:14:59 | NORMAL | VLD_TFPR_004 | V=1.523 | KM=10,386 | Tekrar=403 | Tren=0 | Hız=0,0
2025-12-10 22:14:59 | NORMAL | VLD_TFPR_009 | V=1.481 | KM=4,389 | Tekrar=427 | Tren=0 | Hız=0,0
2025-12-10 22:14:59 | NORMAL | VLD_TFPR_011 | V=1.487 | KM=1,379 | Tekrar=278 | Tren=0 | Hız=0,0
2025-12-10 22:15:02 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=463 | Tren=0 | Hız=0,0
2025-12-10 22:15:02 | NORMAL | VLD_TFPR_005 | V=1.521 | KM=9,070 | Tekrar=244 | Tren=0 | Hız=0,0
2025-12-10 22:15:04 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=404 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_003 | V=1.518 | KM=12,081 | Tekrar=464 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_006 | V=1.516 | KM=8,234 | Tekrar=124 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_007 | V=1.489 | KM=7,102 | Tekrar=144 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=428 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_010 | V=1.481 | KM=3,299 | Tekrar=432 | Tren=0 | Hız=0,0
2025-12-10 22:15:05 | NORMAL | VLD_TFPR_011 | V=1.480 | KM=1,379 | Tekrar=279 | Tren=0 | Hız=0,0
2025-12-10 22:15:07 | NORMAL | VLD_TFPR_001 | V=1.515 | KM=15,391 | Tekrar=187 | Tren=0 | Hız=0,0
2025-12-10 22:15:07 | NORMAL | VLD_TFPR_004 | V=1.511 | KM=10,386 | Tekrar=405 | Tren=0 | Hız=0,0
2025-12-10 22:15:09 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=357 | Tren=0 | Hız=0,0
2025-12-10 22:15:09 | NORMAL | VLD_TFPR_010 | V=1.483 | KM=3,299 | Tekrar=433 | Tren=0 | Hız=0,0
2025-12-10 22:15:11 | NORMAL | VLD_TFPR_002 | V=1.521 | KM=13,873 | Tekrar=358 | Tren=0 | Hız=0,0
2025-12-10 22:15:11 | NORMAL | VLD_TFPR_009 | V=1.488 | KM=4,389 | Tekrar=429 | Tren=0 | Hız=0,0
2025-12-10 22:15:11 | YEŞİL | VLD_TFPR_011 | V=1.657 | KM=1,379 | Tekrar=280 | Tren=0 | Hız=0,0
2025-12-10 22:15:13 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=359 | Tren=0 | Hız=0,0
2025-12-10 22:15:13 | NORMAL | VLD_TFPR_003 | V=1.521 | KM=12,081 | Tekrar=465 | Tren=0 | Hız=0,0
2025-12-10 22:15:13 | NORMAL | VLD_TFPR_005 | V=1.519 | KM=9,070 | Tekrar=245 | Tren=0 | Hız=0,0
2025-12-10 22:15:16 | NORMAL | VLD_TFPR_004 | V=1.518 | KM=10,386 | Tekrar=406 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_002 | V=1.527 | KM=13,873 | Tekrar=360 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_003 | V=1.526 | KM=12,081 | Tekrar=466 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_005 | V=1.524 | KM=9,070 | Tekrar=246 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_008 | V=1.490 | KM=5,781 | Tekrar=299 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=434 | Tren=0 | Hız=0,0
2025-12-10 22:15:17 | NORMAL | VLD_TFPR_011 | V=1.486 | KM=1,379 | Tekrar=281 | Tren=0 | Hız=0,0
2025-12-10 22:15:18 | YEŞİL | VLD_TFPR_004 | V=0 | KM=10,386 | Tekrar=407 | Tren=0 | Hız=0,0
2025-12-10 22:15:19 | NORMAL | VLD_TFPR_002 | V=1.512 | KM=13,873 | Tekrar=361 | Tren=0 | Hız=0,0
2025-12-10 22:15:19 | NORMAL | VLD_TFPR_006 | V=1.513 | KM=8,234 | Tekrar=125 | Tren=0 | Hız=0,0
2025-12-10 22:15:19 | YEŞİL | VLD_TFPR_008 | V=1.287 | KM=5,781 | Tekrar=300 | Tren=0 | Hız=0,0
2025-12-10 22:15:19 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=430 | Tren=0 | Hız=0,0
2025-12-10 22:15:22 | NORMAL | VLD_TFPR_008 | V=1.478 | KM=5,781 | Tekrar=301 | Tren=0 | Hız=0,0
2025-12-10 22:15:22 | NORMAL | VLD_TFPR_009 | V=1.482 | KM=4,389 | Tekrar=431 | Tren=0 | Hız=0,0
2025-12-10 22:15:22 | YEŞİL | VLD_TFPR_011 | V=1.325 | KM=1,379 | Tekrar=282 | Tren=0 | Hız=0,0
2025-12-10 22:15:23 | NORMAL | VLD_TFPR_004 | V=1.522 | KM=10,386 | Tekrar=408 | Tren=0 | Hız=0,0
2025-12-10 22:15:23 | NORMAL | VLD_TFPR_010 | V=1.482 | KM=3,299 | Tekrar=435 | Tren=0 | Hız=0,0
2025-12-10 22:15:25 | NORMAL | VLD_TFPR_004 | V=1.526 | KM=10,386 | Tekrar=409 | Tren=0 | Hız=0,0
2025-12-10 22:15:25 | NORMAL | VLD_TFPR_007 | V=1.481 | KM=7,102 | Tekrar=145 | Tren=0 | Hız=0,0
2025-12-10 22:15:25 | NORMAL | VLD_TFPR_008 | V=1.481 | KM=5,781 | Tekrar=302 | Tren=0 | Hız=0,0
2025-12-10 22:15:25 | NORMAL | VLD_TFPR_009 | V=1.472 | KM=4,389 | Tekrar=432 | Tren=0 | Hız=0,0
2025-12-10 22:15:25 | NORMAL | VLD_TFPR_012 | V=1.483 | KM=0,136 | Tekrar=133 | Tren=0 | Hız=0,0
2025-12-10 22:15:27 | NORMAL | VLD_TFPR_006 | V=1.516 | KM=8,234 | Tekrar=126 | Tren=0 | Hız=0,0
2025-12-10 22:15:27 | NORMAL | VLD_TFPR_010 | V=1.489 | KM=3,299 | Tekrar=436 | Tren=0 | Hız=0,0
2025-12-10 22:15:28 | NORMAL | VLD_TFPR_001 | V=1.515 | KM=15,391 | Tekrar=188 | Tren=0 | Hız=0,0
2025-12-10 22:15:28 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=283 | Tren=0 | Hız=0,0
2025-12-10 22:15:30 | NORMAL | VLD_TFPR_002 | V=1.511 | KM=13,873 | Tekrar=362 | Tren=0 | Hız=0,0
2025-12-10 22:15:30 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=247 | Tren=0 | Hız=0,0
2025-12-10 22:15:30 | NORMAL | VLD_TFPR_010 | V=1.476 | KM=3,299 | Tekrar=437 | Tren=0 | Hız=0,0
2025-12-10 22:15:30 | NORMAL | VLD_TFPR_011 | V=1.485 | KM=1,379 | Tekrar=284 | Tren=0 | Hız=0,0
2025-12-10 22:15:30 | YEŞİL | VLD_TFPR_012 | V=1.675 | KM=0,136 | Tekrar=134 | Tren=0 | Hız=0,0
2025-12-10 22:15:33 | NORMAL | VLD_TFPR_002 | V=1.524 | KM=13,873 | Tekrar=363 | Tren=0 | Hız=0,0
2025-12-10 22:15:33 | NORMAL | VLD_TFPR_003 | V=1.524 | KM=12,081 | Tekrar=467 | Tren=0 | Hız=0,0
2025-12-10 22:15:33 | NORMAL | VLD_TFPR_005 | V=1.513 | KM=9,070 | Tekrar=248 | Tren=0 | Hız=0,0
2025-12-10 22:15:33 | NORMAL | VLD_TFPR_008 | V=1.490 | KM=5,781 | Tekrar=303 | Tren=0 | Hız=0,0
2025-12-10 22:15:33 | NORMAL | VLD_TFPR_012 | V=1.482 | KM=0,136 | Tekrar=135 | Tren=0 | Hız=0,0
2025-12-10 22:15:34 | NORMAL | VLD_TFPR_009 | V=1.477 | KM=4,389 | Tekrar=433 | Tren=0 | Hız=0,0
2025-12-10 22:15:36 | NORMAL | VLD_TFPR_003 | V=1.517 | KM=12,081 | Tekrar=468 | Tren=0 | Hız=0,0
2025-12-10 22:15:36 | NORMAL | VLD_TFPR_008 | V=1.480 | KM=5,781 | Tekrar=304 | Tren=0 | Hız=0,0
2025-12-10 22:15:37 | NORMAL | VLD_TFPR_002 | V=1.517 | KM=13,873 | Tekrar=364 | Tren=0 | Hız=0,0
2025-12-10 22:15:37 | NORMAL | VLD_TFPR_004 | V=1.520 | KM=10,386 | Tekrar=410 | Tren=0 | Hız=0,0
